Sample: ;S: Strom;M: Spannung;Sonstiges:Temperature: 77.538414 K,measurement duration: 102.777000 s;14.11.2018 16:22:42

4.050000E-3	-1.374000E-2
4.000000E-3	-1.380000E-2
3.950000E-3	-1.367000E-2
3.900000E-3	-1.375000E-2
3.850000E-3	-1.374000E-2
3.800000E-3	-1.369000E-2
3.750000E-3	-1.378000E-2
3.700000E-3	-1.375000E-2
3.650000E-3	-1.382000E-2
3.600000E-3	-1.383000E-2
3.550000E-3	-1.373000E-2
3.500000E-3	-1.369000E-2
3.450000E-3	-1.362000E-2
3.400000E-3	-1.382000E-2
3.350000E-3	-1.381000E-2
3.300000E-3	-1.377000E-2
3.250000E-3	-1.376000E-2
3.200000E-3	-1.369000E-2
3.150000E-3	-1.362000E-2
3.100000E-3	-1.369000E-2
3.050000E-3	-1.377000E-2
3.000000E-3	-1.367000E-2
2.950000E-3	-1.388000E-2
2.900000E-3	-1.363000E-2
2.850000E-3	-1.350000E-2
2.800000E-3	-1.367000E-2
2.750000E-3	-1.378000E-2
2.700000E-3	-1.363000E-2
2.650000E-3	-1.372000E-2
2.600000E-3	-1.360000E-2
2.550000E-3	-1.369000E-2
2.500000E-3	-1.361000E-2
2.450000E-3	-1.360000E-2
2.400000E-3	-1.357000E-2
2.350000E-3	-1.363000E-2
2.300000E-3	-1.364000E-2
2.250000E-3	-1.353000E-2
2.200000E-3	-1.347000E-2
2.150000E-3	-1.335000E-2
2.100000E-3	-1.358000E-2
2.050000E-3	-1.359000E-2
2.000000E-3	-1.359000E-2
1.950000E-3	-1.340000E-2
1.900000E-3	-1.349000E-2
1.850000E-3	-1.358000E-2
1.800000E-3	-1.360000E-2
1.750000E-3	-1.380000E-2
1.700000E-3	-1.377000E-2
1.650000E-3	-1.377000E-2
1.600000E-3	-1.359000E-2
1.550000E-3	-1.359000E-2
1.500000E-3	-1.353000E-2
1.450000E-3	-1.363000E-2
1.400000E-3	-1.379000E-2
1.350000E-3	-1.361000E-2
1.300000E-3	-1.356000E-2
1.250000E-3	-1.343000E-2
1.200000E-3	-1.351000E-2
1.150000E-3	-1.353000E-2
1.100000E-3	-1.366000E-2
1.050000E-3	-1.373000E-2
1.000000E-3	-1.366000E-2
9.500000E-4	-1.354000E-2
9.000000E-4	-1.347000E-2
8.500000E-4	-1.361000E-2
8.000000E-4	-1.363000E-2
7.500000E-4	-1.368000E-2
7.000000E-4	-1.358000E-2
6.500000E-4	-1.366000E-2
6.000000E-4	-1.377000E-2
5.500000E-4	-1.367000E-2
5.000000E-4	-1.370000E-2
4.500000E-4	-1.356000E-2
4.000000E-4	-1.369000E-2
3.500000E-4	-1.361000E-2
3.000000E-4	-1.373000E-2
2.500000E-4	-1.374000E-2
2.000000E-4	-1.366000E-2
1.500000E-4	-1.356000E-2
1.000000E-4	-1.346000E-2
5.000000E-5	-1.356000E-2
